sample,along_scan,along_track,scan_angle,pix_area
3102,0.384963,0.360924,2.61447,0.138942386
3103,0.384943,0.360916,2.5878,0.138932088
3104,0.384924,0.360907,2.56112,0.138921766
3105,0.384905,0.360899,2.53444,0.13891183
3106,0.384886,0.36089,2.50776,0.138901509
3107,0.384867,0.360882,2.48108,0.138891573
3108,0.384849,0.360874,2.4544,0.138881998
3109,0.38483,0.360866,2.42773,0.138872063
3110,0.384812,0.360858,2.40105,0.138862489
3111,0.384794,0.36085,2.37437,0.138852915
3112,0.384776,0.360842,2.34769,0.138843341
3113,0.384758,0.360834,2.32101,0.138833768
3114,0.384741,0.360827,2.29433,0.138824941
3115,0.384724,0.360819,2.26766,0.138815729
3116,0.384707,0.360812,2.24098,0.138806902
3117,0.38469,0.360804,2.2143,0.138797691
3118,0.384674,0.360797,2.18762,0.138789225
3119,0.384657,0.36079,2.16094,0.138780399
3120,0.384641,0.360783,2.13426,0.138771934
3121,0.384625,0.360776,2.10759,0.138763469
3122,0.384609,0.360768,2.08091,0.13875462
3123,0.384594,0.360762,2.05423,0.138746901
3124,0.384578,0.360755,2.02755,0.138738436
3125,0.384564,0.360748,2.00087,0.138730694
3126,0.384549,0.360742,1.97419,0.138722975
3127,0.384534,0.360735,1.94752,0.138714872
3128,0.384519,0.360729,1.92084,0.138707154
3129,0.384505,0.360722,1.89416,0.138699413
3130,0.384491,0.360716,1.86748,0.138692056
3131,0.384477,0.36071,1.8408,0.138684699
3132,0.384463,0.360704,1.81412,0.138677342
3133,0.38445,0.360698,1.78745,0.138670346
3134,0.384436,0.360692,1.76077,0.13866299
3135,0.384423,0.360686,1.73409,0.138655994
3136,0.38441,0.360681,1.70741,0.138649383
3137,0.384398,0.360675,1.68073,0.138642749
3138,0.384385,0.36067,1.65405,0.138636138
3139,0.384373,0.360664,1.62738,0.138629504
3140,0.38436,0.360659,1.6007,0.138622893
3141,0.384349,0.360654,1.57402,0.138617004
3142,0.384337,0.360648,1.54734,0.13861037
3143,0.384325,0.360643,1.52066,0.138604121
3144,0.384314,0.360638,1.49398,0.138598232
3145,0.384303,0.360634,1.46731,0.138592728
3146,0.384292,0.360629,1.44063,0.13858684
3147,0.384281,0.360624,1.41395,0.138580951
3148,0.384271,0.360619,1.38727,0.138575424
3149,0.38426,0.360615,1.36059,0.13856992
3150,0.38425,0.36061,1.33392,0.138564393
3151,0.38424,0.360606,1.30724,0.138559249
3152,0.384231,0.360602,1.28056,0.138554467
3153,0.384221,0.360597,1.25388,0.13854894
3154,0.384212,0.360593,1.2272,0.138544158
3155,0.384203,0.360589,1.20052,0.138539376
3156,0.384194,0.360585,1.17385,0.138534593
3157,0.384185,0.360582,1.14717,0.138530196
3158,0.384176,0.360578,1.12049,0.138525414
3159,0.384168,0.360574,1.09381,0.138520992
3160,0.38416,0.36057,1.06713,0.138516571
3161,0.384152,0.360567,1.04045,0.138512534
3162,0.384145,0.360564,1.01378,0.138508858
3163,0.384137,0.36056,0.987097,0.138504437
3164,0.38413,0.360557,0.960419,0.13850076
3165,0.384123,0.360554,0.933741,0.138497084
3166,0.384116,0.360551,0.907062,0.138493408
3167,0.384109,0.360548,0.880384,0.138489732
3168,0.384102,0.360545,0.853706,0.138486056
3169,0.384096,0.360542,0.827027,0.13848274
3170,0.38409,0.36054,0.800349,0.138479809
3171,0.384084,0.360537,0.773671,0.138476493
3172,0.384078,0.360534,0.746992,0.138473178
3173,0.384073,0.360532,0.720314,0.138470607
3174,0.384067,0.36053,0.693636,0.138467676
3175,0.384062,0.360527,0.666958,0.138464721
3176,0.384058,0.360525,0.640279,0.13846251
3177,0.384053,0.360523,0.613601,0.13845994
3178,0.384048,0.360521,0.586923,0.138457369
3179,0.384044,0.360519,0.560244,0.138455159
3180,0.38404,0.360518,0.533566,0.138453333
3181,0.384036,0.360516,0.506888,0.138451123
3182,0.384032,0.360514,0.480209,0.138448912
3183,0.384028,0.360512,0.453531,0.138446702
3184,0.384025,0.360511,0.426853,0.138445237
3185,0.384022,0.36051,0.400175,0.138443771
3186,0.384019,0.360509,0.373496,0.138442306
3187,0.384017,0.360507,0.346818,0.138440817
3188,0.384014,0.360506,0.32014,0.138439351
3189,0.384012,0.360505,0.293461,0.138438246
3190,0.38401,0.360504,0.266783,0.138437141
3191,0.384008,0.360503,0.240105,0.138436036
3192,0.384006,0.360503,0.213426,0.138435315
3193,0.384005,0.360502,0.186748,0.138434571
3194,0.384004,0.360502,0.16007,0.13843421
3195,0.384002,0.360501,0.133391,0.138433105
3196,0.384001,0.3605,0.106713,0.138432361
3197,0.384001,0.3605,0.0800349,0.138432361
3198,0.384,0.3605,0.0533566,0.138432
3199,0.384,0.3605,0.0266783,0.138432
3200,0.384,0.3605,0.0266783,0.138432
3201,0.384,0.3605,0.0533566,0.138432
3202,0.384001,0.3605,0.0800349,0.138432361
3203,0.384001,0.3605,0.106713,0.138432361
3204,0.384002,0.360501,0.133391,0.138433105
3205,0.384004,0.360502,0.16007,0.13843421
3206,0.384005,0.360502,0.186748,0.138434571
3207,0.384006,0.360503,0.213426,0.138435315
3208,0.384008,0.360503,0.240105,0.138436036
3209,0.38401,0.360504,0.266783,0.138437141
3210,0.384012,0.360505,0.293461,0.138438246
3211,0.384014,0.360506,0.32014,0.138439351
3212,0.384017,0.360507,0.346818,0.138440817
3213,0.384019,0.360509,0.373496,0.138442306
3214,0.384022,0.36051,0.400175,0.138443771
3215,0.384025,0.360511,0.426853,0.138445237
3216,0.384028,0.360512,0.453531,0.138446702
3217,0.384032,0.360514,0.480209,0.138448912
3218,0.384036,0.360516,0.506888,0.138451123
3219,0.38404,0.360518,0.533566,0.138453333
3220,0.384044,0.360519,0.560244,0.138455159
3221,0.384048,0.360521,0.586923,0.138457369
3222,0.384053,0.360523,0.613601,0.13845994
3223,0.384058,0.360525,0.640279,0.13846251
3224,0.384062,0.360527,0.666958,0.138464721
3225,0.384067,0.36053,0.693636,0.138467676
3226,0.384073,0.360532,0.720314,0.138470607
3227,0.384078,0.360534,0.746992,0.138473178
3228,0.384084,0.360537,0.773671,0.138476493
3229,0.38409,0.36054,0.800349,0.138479809
3230,0.384096,0.360542,0.827027,0.13848274
3231,0.384102,0.360545,0.853706,0.138486056
3232,0.384109,0.360548,0.880384,0.138489732
3233,0.384116,0.360551,0.907062,0.138493408
3234,0.384123,0.360554,0.933741,0.138497084
3235,0.38413,0.360557,0.960419,0.13850076
3236,0.384137,0.36056,0.987097,0.138504437
3237,0.384145,0.360564,1.01378,0.138508858
3238,0.384152,0.360567,1.04045,0.138512534
3239,0.38416,0.36057,1.06713,0.138516571
3240,0.384168,0.360574,1.09381,0.138520992
3241,0.384176,0.360578,1.12049,0.138525414
3242,0.384185,0.360582,1.14717,0.138530196
3243,0.384194,0.360585,1.17385,0.138534593
3244,0.384203,0.360589,1.20052,0.138539376
3245,0.384212,0.360593,1.2272,0.138544158
3246,0.384221,0.360597,1.25388,0.13854894
3247,0.384231,0.360602,1.28056,0.138554467
3248,0.38424,0.360606,1.30724,0.138559249
3249,0.38425,0.36061,1.33392,0.138564393
3250,0.38426,0.360615,1.36059,0.13856992
3251,0.384271,0.360619,1.38727,0.138575424
3252,0.384281,0.360624,1.41395,0.138580951
3253,0.384292,0.360629,1.44063,0.13858684
3254,0.384303,0.360634,1.46731,0.138592728
3255,0.384314,0.360638,1.49398,0.138598232
3256,0.384325,0.360643,1.52066,0.138604121
3257,0.384337,0.360648,1.54734,0.13861037
3258,0.384349,0.360654,1.57402,0.138617004
3259,0.38436,0.360659,1.6007,0.138622893
3260,0.384373,0.360664,1.62738,0.138629504
3261,0.384385,0.36067,1.65405,0.138636138
3262,0.384398,0.360675,1.68073,0.138642749
3263,0.38441,0.360681,1.70741,0.138649383
3264,0.384423,0.360686,1.73409,0.138655994
3265,0.384436,0.360692,1.76077,0.13866299
3266,0.38445,0.360698,1.78745,0.138670346
3267,0.384463,0.360704,1.81412,0.138677342
3268,0.384477,0.36071,1.8408,0.138684699
3269,0.384491,0.360716,1.86748,0.138692056
3270,0.384505,0.360722,1.89416,0.138699413
3271,0.384519,0.360729,1.92084,0.138707154
3272,0.384534,0.360735,1.94752,0.138714872
3273,0.384549,0.360742,1.97419,0.138722975
3274,0.384564,0.360748,2.00087,0.138730694
3275,0.384578,0.360755,2.02755,0.138738436
3276,0.384594,0.360762,2.05423,0.138746901
3277,0.384609,0.360768,2.08091,0.13875462
3278,0.384625,0.360776,2.10759,0.138763469
3279,0.384641,0.360783,2.13426,0.138771934
3280,0.384657,0.36079,2.16094,0.138780399
3281,0.384674,0.360797,2.18762,0.138789225
3282,0.38469,0.360804,2.2143,0.138797691
3283,0.384707,0.360812,2.24098,0.138806902
3284,0.384724,0.360819,2.26766,0.138815729
3285,0.384741,0.360827,2.29433,0.138824941
3286,0.384758,0.360834,2.32101,0.138833768
3287,0.384776,0.360842,2.34769,0.138843341
3288,0.384794,0.36085,2.37437,0.138852915
3289,0.384812,0.360858,2.40105,0.138862489
3290,0.38483,0.360866,2.42773,0.138872063
3291,0.384849,0.360874,2.4544,0.138881998
3292,0.384867,0.360882,2.48108,0.138891573
3293,0.384886,0.36089,2.50776,0.138901509
3294,0.384905,0.360899,2.53444,0.13891183
3295,0.384924,0.360907,2.56112,0.138921766
3296,0.384943,0.360916,2.5878,0.138932088
3297,0.384963,0.360924,2.61447,0.138942386
3298,0.384983,0.360933,2.64115,0.138953069
3299,0.385003,0.360942,2.66783,0.138963753
3300,0.385023,0.360951,2.69451,0.138974437
3301,0.385043,0.36096,2.72119,0.138985121
3302,0.385064,0.360969,2.74786,0.138996167
3303,0.385085,0.360978,2.77454,0.139007213
3304,0.385106,0.360987,2.80122,0.13901826
3305,0.385127,0.360996,2.8279,0.139029306
3306,0.385148,0.361006,2.85458,0.139040739
3307,0.38517,0.361015,2.88126,0.139052148
3308,0.385192,0.361025,2.90793,0.139063942
3309,0.385214,0.361035,2.93461,0.139075736
3310,0.385236,0.361044,2.96129,0.139087146
3311,0.385258,0.361054,2.98797,0.139098942
3312,0.385281,0.361064,3.01465,0.139111099
3313,0.385304,0.361074,3.04133,0.139123256
3314,0.385327,0.361084,3.068,0.139135414
3315,0.38535,0.361095,3.09468,0.139147958
3316,0.385374,0.361105,3.12136,0.139160478
3317,0.385397,0.361115,3.14804,0.139172638
3318,0.385421,0.361126,3.17472,0.139185544
3319,0.385445,0.361137,3.2014,0.139198451
3320,0.385469,0.361147,3.22807,0.139210973
3321,0.385494,0.361158,3.25475,0.139224242
3322,0.385519,0.361169,3.28143,0.139237512
3323,0.385544,0.36118,3.30811,0.139250782
3324,0.385569,0.361191,3.33479,0.139264053
3325,0.385594,0.361202,3.36147,0.139277324
3326,0.385619,0.361213,3.38814,0.139290596
3327,0.385645,0.361224,3.41482,0.139304229
3328,0.385671,0.361236,3.4415,0.139318249
3329,0.385697,0.361247,3.46818,0.139331884
3330,0.385723,0.361259,3.49486,0.139345905
3331,0.38575,0.36127,3.52154,0.139359903
3332,0.385777,0.361282,3.54821,0.139374286
3333,0.385803,0.361294,3.57489,0.139388309
3334,0.38583,0.361306,3.60157,0.139402694
3335,0.385858,0.361318,3.62825,0.139417441
3336,0.385885,0.36133,3.65493,0.139431827
3337,0.385913,0.361342,3.68161,0.139446575
3338,0.385941,0.361354,3.70828,0.139461324
3339,0.385969,0.361367,3.73496,0.13947646
3340,0.385997,0.361379,3.76164,0.13949121
3341,0.386026,0.361392,3.78832,0.139506708
3342,0.386055,0.361404,3.815,0.139521821
3343,0.386084,0.361417,3.84168,0.139537321
3344,0.386113,0.36143,3.86835,0.139552822
3345,0.386142,0.361443,3.89503,0.139568323
3346,0.386172,0.361456,3.92171,0.139584186
3347,0.386202,0.361469,3.94839,0.139600051
3348,0.386231,0.361482,3.97507,0.139615554
3349,0.386261,0.361495,4.00175,0.13963142
3350,0.386292,0.361509,4.02842,0.139648035
3351,0.386323,0.361522,4.0551,0.139664264
3352,0.386353,0.361536,4.08178,0.139680518
3353,0.386385,0.361549,4.10846,0.13969711
3354,0.386416,0.361563,4.13514,0.139713728
3355,0.386447,0.361577,4.16182,0.139730347
3356,0.386479,0.361591,4.18849,0.139747328
3357,0.386511,0.361605,4.21517,0.13976431
3358,0.386542,0.361619,4.24185,0.139780931
3359,0.386575,0.361633,4.26853,0.139798277
3360,0.386607,0.361647,4.29521,0.139815262
3361,0.38664,0.361662,4.32188,0.139832996
3362,0.386673,0.361676,4.34856,0.139850344
3363,0.386706,0.36169,4.37524,0.139867693
3364,0.386739,0.361705,4.40192,0.13988543
3365,0.386773,0.36172,4.4286,0.13990353
3366,0.386807,0.361735,4.45528,0.13992163
3367,0.38684,0.36175,4.48195,0.13993937
3368,0.386874,0.361765,4.50863,0.139957473
3369,0.386909,0.36178,4.53531,0.139975938
3370,0.386943,0.361795,4.56199,0.139994043
3371,0.386978,0.36181,4.58867,0.14001251
3372,0.387013,0.361825,4.61535,0.140030979
3373,0.387048,0.36184,4.64202,0.140049448
3374,0.387083,0.361856,4.6687,0.140068306
3375,0.387119,0.361872,4.69538,0.140087527
3376,0.387154,0.361887,4.72206,0.140106
3377,0.387191,0.361903,4.74874,0.140125584
3378,0.387227,0.361919,4.77542,0.140144809
3379,0.387263,0.361935,4.80209,0.140164034
3380,0.3873,0.361951,4.82877,0.140183622
3381,0.387336,0.361967,4.85545,0.14020285
3382,0.387373,0.361983,4.88213,0.140222441
3383,0.387411,0.362,4.90881,0.140242782
3384,0.387448,0.362016,4.93549,0.140262375
3385,0.387486,0.362033,4.96216,0.140282719
3386,0.387524,0.362049,4.98884,0.140302677
3387,0.387562,0.362066,5.01552,0.140323023
3388,0.3876,0.362083,5.0422,0.140343371
3389,0.387638,0.3621,5.06888,0.14036372
3390,0.387677,0.362116,5.09556,0.140384045
3391,0.387716,0.362134,5.12223,0.140405146
3392,0.387755,0.362151,5.14891,0.140425861
3393,0.387794,0.362168,5.17559,0.140446577
3394,0.387834,0.362185,5.20227,0.140467657
3395,0.387873,0.362203,5.22895,0.140488764
3396,0.387914,0.36222,5.25563,0.140510209
3397,0.387954,0.362238,5.2823,0.140531681
3398,0.387994,0.362255,5.30898,0.140552766
3399,0.388035,0.362273,5.33566,0.140574604
3400,0.388075,0.362291,5.36234,0.14059608
3401,0.388116,0.362309,5.38902,0.14061792
3402,0.388157,0.362327,5.4157,0.140639761
3403,0.388199,0.362345,5.44237,0.140661967
3404,0.38824,0.362363,5.46905,0.140683811
3405,0.388282,0.362382,5.49573,0.140706408
3406,0.388324,0.3624,5.52241,0.140728618
3407,0.388366,0.362419,5.54909,0.140751217
3408,0.388409,0.362437,5.57577,0.140773793
3409,0.388452,0.362456,5.60244,0.140796758
3410,0.388494,0.362475,5.62912,0.140819363
3411,0.388538,0.362494,5.6558,0.140842694
3412,0.38858,0.362512,5.68248,0.140864913
3413,0.388624,0.362532,5.70916,0.140888636
3414,0.388668,0.362551,5.73583,0.140911972
3415,0.388712,0.36257,5.76251,0.14093531
3416,0.388756,0.362589,5.78919,0.140958649
3417,0.3888,0.362608,5.81587,0.14098199
3418,0.388845,0.362628,5.84255,0.141006085
3419,0.388889,0.362648,5.86923,0.141029818
3420,0.388934,0.362667,5.8959,0.141053527
3421,0.38898,0.362687,5.92258,0.141077989
3422,0.389025,0.362707,5.94926,0.141102091
3423,0.389071,0.362727,5.97594,0.141126557
3424,0.389116,0.362747,6.00262,0.141150662
3425,0.389162,0.362767,6.0293,0.141175131
3426,0.389209,0.362787,6.05597,0.141199965
3427,0.389255,0.362808,6.08265,0.141224828
3428,0.389302,0.362828,6.10933,0.141249666
3429,0.389349,0.362849,6.13601,0.141274895
3430,0.389396,0.362869,6.16269,0.141299737
3431,0.389443,0.36289,6.18937,0.14132497
3432,0.389491,0.362911,6.21604,0.141350568
3433,0.389539,0.362932,6.24272,0.141376168
3434,0.389586,0.362952,6.2694,0.141401018
3435,0.389634,0.362973,6.29608,0.141426622
3436,0.389683,0.362995,6.32276,0.141452981
3437,0.389731,0.363016,6.34944,0.141478589
3438,0.38978,0.363037,6.37611,0.141504562
3439,0.389829,0.363059,6.40279,0.141530927
3440,0.389879,0.36308,6.42947,0.141557267
3441,0.389928,0.363102,6.45615,0.141583637
3442,0.389977,0.363123,6.48283,0.141609618
3443,0.390027,0.363145,6.50951,0.141636355
3444,0.390078,0.363167,6.53618,0.141663457
3445,0.390128,0.363189,6.56286,0.141690198
3446,0.390178,0.363211,6.58954,0.141716942
3447,0.390229,0.363233,6.61622,0.14174405
3448,0.39028,0.363255,6.6429,0.141771161
3449,0.390331,0.363278,6.66958,0.141798665
3450,0.390382,0.3633,6.69625,0.141825781
3451,0.390434,0.363323,6.72293,0.141853652
3452,0.390486,0.363345,6.74961,0.141881136
3453,0.390537,0.363368,6.77629,0.141908649
3454,0.39059,0.363391,6.80297,0.141936891
3455,0.390642,0.363414,6.82965,0.141964772
3456,0.390695,0.363437,6.85632,0.141993019
3457,0.390748,0.36346,6.883,0.142021268
3458,0.390801,0.363483,6.90968,0.14204952
3459,0.390854,0.363506,6.93636,0.142077774
3460,0.390908,0.36353,6.96304,0.142106785
3461,0.390962,0.363553,6.98972,0.142135408
3462,0.391015,0.363576,7.01639,0.14216367
3463,0.39107,0.3636,7.04307,0.142193052
3464,0.391124,0.363624,7.06975,0.142222073
3465,0.391179,0.363648,7.09643,0.142251461
3466,0.391234,0.363672,7.12311,0.142280851
3467,0.391288,0.363696,7.14978,0.14230988
3468,0.391344,0.36372,7.17646,0.14233964
3469,0.391399,0.363744,7.20314,0.142369038
3470,0.391455,0.363768,7.22982,0.142398802
3471,0.391511,0.363792,7.2565,0.14242857
3472,0.391567,0.363817,7.28318,0.142458731
3473,0.391623,0.363841,7.30985,0.142488504
3474,0.39168,0.363866,7.33653,0.142519035
3475,0.391737,0.363891,7.36321,0.142549569
3476,0.391793,0.363916,7.38989,0.142579741
3477,0.391851,0.363941,7.41657,0.142610645
3478,0.391908,0.363966,7.44325,0.142641187
3479,0.391966,0.363991,7.46992,0.142672096
3480,0.392024,0.364016,7.4966,0.142703008
3481,0.392082,0.364041,7.52328,0.142733923
3482,0.39214,0.364067,7.54996,0.142765233
3483,0.392199,0.364092,7.57664,0.142796518
3484,0.392257,0.364118,7.60332,0.142827834
3485,0.392316,0.364143,7.62999,0.142859125
3486,0.392376,0.364169,7.65667,0.142891176
3487,0.392435,0.364195,7.68335,0.142922865
3488,0.392494,0.364221,7.71003,0.142954557
3489,0.392554,0.364247,7.73671,0.142986617
3490,0.392615,0.364273,7.76339,0.143019044
3491,0.392675,0.364299,7.79006,0.14305111
3492,0.392735,0.364326,7.81674,0.143083572
3493,0.392796,0.364352,7.84342,0.143116008
3494,0.392857,0.364378,7.8701,0.143148448
3495,0.392918,0.364405,7.89678,0.143181284
3496,0.392979,0.364432,7.92346,0.143214123
3497,0.393041,0.364459,7.95013,0.14324733
3498,0.393103,0.364486,7.97681,0.14328054
3499,0.393165,0.364512,8.00349,0.14331336
3500,0.393227,0.36454,8.03017,0.143346971
3501,0.39329,0.364567,8.05685,0.143380555
3502,0.393353,0.364594,8.08353,0.143414144
3503,0.393415,0.364621,8.1102,0.143447371
3504,0.393479,0.364649,8.13688,0.143481724
3505,0.393542,0.364676,8.16356,0.143515322
3506,0.393606,0.364704,8.19024,0.143549683
3507,0.393669,0.364732,8.21692,0.143583682
3508,0.393733,0.36476,8.2436,0.143618049
3509,0.393797,0.364787,8.27027,0.143652026
3510,0.393862,0.364815,8.29695,0.143686766
3511,0.393927,0.364844,8.32363,0.143721902
3512,0.393992,0.364872,8.35031,0.143756649
3513,0.394057,0.3649,8.37699,0.143791399
3514,0.394122,0.364928,8.40366,0.143826153
3515,0.394188,0.364957,8.43034,0.14386167
3516,0.394254,0.364985,8.45702,0.143896796
3517,0.39432,0.365014,8.4837,0.14393232
3518,0.394386,0.365043,8.51038,0.143967849
3519,0.394452,0.365072,8.53706,0.144003381
3520,0.394519,0.365101,8.56374,0.144039281
3521,0.394586,0.36513,8.59041,0.144075186
3522,0.394653,0.365159,8.61709,0.144111095
3523,0.394721,0.365188,8.64377,0.144147373
3524,0.394788,0.365218,8.67045,0.144183684
3525,0.394856,0.365247,8.69713,0.144219969
3526,0.394924,0.365276,8.7238,0.144256259
3527,0.394993,0.365306,8.75048,0.144293313
3528,0.395061,0.365336,8.77716,0.144330005
3529,0.39513,0.365366,8.80384,0.144367068
3530,0.395199,0.365396,8.83052,0.144404134
3531,0.395268,0.365425,8.8572,0.144440809
3532,0.395338,0.365456,8.88387,0.144478644
3533,0.395407,0.365486,8.91055,0.144515723
3534,0.395477,0.365516,8.93723,0.144553171
3535,0.395547,0.365546,8.96391,0.144590624
3536,0.395618,0.365577,8.99059,0.144628842
3537,0.395688,0.365607,9.01727,0.144666303
3538,0.395759,0.365638,9.04394,0.144704529
3539,0.39583,0.365669,9.07062,0.14474276
3540,0.395901,0.3657,9.0973,0.144780996
3541,0.395973,0.365731,9.12398,0.144819601
3542,0.396044,0.365762,9.15066,0.144857846
3543,0.396116,0.365793,9.17734,0.14489646
3544,0.396188,0.365824,9.20401,0.144935079
3545,0.396261,0.365855,9.23069,0.144974068
3546,0.396333,0.365887,9.25737,0.145013092
3547,0.396407,0.365919,9.28405,0.145052853
3548,0.39648,0.36595,9.31073,0.145091856
3549,0.396553,0.365982,9.33741,0.14513126
3550,0.396626,0.366014,9.36408,0.145170669
3551,0.3967,0.366045,9.39076,0.145210052
3552,0.396774,0.366077,9.41744,0.145249836
3553,0.396848,0.36611,9.44412,0.145290021
3554,0.396923,0.366142,9.4708,0.145330181
3555,0.396998,0.366174,9.49748,0.145370346
3556,0.397073,0.366207,9.52415,0.145410912
3557,0.397147,0.366239,9.55083,0.14545072
3558,0.397223,0.366271,9.57751,0.145491265
3559,0.397299,0.366304,9.60419,0.145532213
3560,0.397375,0.366337,9.63087,0.145573165
3561,0.39745,0.36637,9.65755,0.145613757
3562,0.397527,0.366403,9.68422,0.145655085
3563,0.397603,0.366436,9.7109,0.145696053
3564,0.39768,0.366469,9.73758,0.145737392
3565,0.397757,0.366502,9.76426,0.145778736
3566,0.397834,0.366536,9.79094,0.145820483
3567,0.397912,0.366569,9.81761,0.145862204
3568,0.39799,0.366603,9.84429,0.145904328
3569,0.398068,0.366636,9.87097,0.145946059
3570,0.398146,0.36667,9.89765,0.145988194
3571,0.398224,0.366704,9.92433,0.146030334
3572,0.398303,0.366738,9.95101,0.146072846
3573,0.398382,0.366772,9.97768,0.146115363
3574,0.398461,0.366806,10.0044,0.146157886
3575,0.39854,0.36684,10.031,0.146200414
3576,0.39862,0.366874,10.0577,0.146243314
3577,0.398699,0.366909,10.0844,0.146286251
3578,0.398779,0.366943,10.1111,0.146329163
3579,0.39886,0.366978,10.1378,0.146372845
3580,0.39894,0.367013,10.1644,0.146416166
3581,0.399021,0.367047,10.1911,0.146459461
3582,0.399102,0.367082,10.2178,0.14650316
3583,0.399183,0.367117,10.2445,0.146546865
3584,0.399265,0.367152,10.2711,0.146590943
3585,0.399346,0.367188,10.2978,0.146635059
3586,0.399428,0.367223,10.3245,0.146679148
3587,0.399511,0.367258,10.3512,0.146723611
3588,0.399593,0.367294,10.3779,0.146768111
3589,0.399676,0.367329,10.4045,0.146812585
3590,0.399758,0.367365,10.4312,0.146857098
3591,0.399842,0.367401,10.4579,0.146902351
3592,0.399925,0.367437,10.4846,0.146947242
3593,0.400009,0.367473,10.5113,0.146992507
3594,0.400092,0.367509,10.5379,0.147037411
3595,0.400176,0.367545,10.5646,0.147082688
3596,0.400261,0.367581,10.5913,0.147128339
3597,0.400345,0.367617,10.618,0.147173628
3598,0.40043,0.367654,10.6446,0.147219691
3599,0.400515,0.367691,10.6713,0.147265761
3600,0.4006,0.367727,10.698,0.147311436
3601,0.400686,0.367764,10.7247,0.147357886
3602,0.400771,0.367801,10.7514,0.147403975
3603,0.400857,0.367838,10.778,0.147450437
3604,0.400944,0.367875,10.8047,0.147497274
3605,0.40103,0.367912,10.8314,0.147543749
3606,0.401117,0.367949,10.8581,0.147590599
3607,0.401204,0.367987,10.8847,0.147637856
3608,0.401291,0.368024,10.9114,0.147684719
3609,0.401379,0.368062,10.9381,0.147732357
3610,0.401466,0.368099,10.9648,0.147779233
3611,0.401554,0.368137,10.9915,0.147826885
3612,0.401642,0.368175,11.0181,0.147874543
3613,0.40173,0.368213,11.0448,0.147922208
3614,0.401819,0.368251,11.0715,0.147970249
3615,0.401908,0.368289,11.0982,0.148018295
3616,0.401997,0.368327,11.1249,0.148066349
3617,0.402087,0.368365,11.1515,0.148114778
3618,0.402176,0.368404,11.1782,0.148163247
3619,0.402266,0.368443,11.2049,0.148212092
3620,0.402356,0.368481,11.2316,0.148260541
3621,0.402446,0.36852,11.2582,0.1483094
3622,0.402537,0.368559,11.2849,0.148358634
3623,0.402628,0.368598,11.3116,0.148407876
3624,0.402719,0.368637,11.3383,0.148457124
3625,0.40281,0.368676,11.365,0.14850638
3626,0.402902,0.368715,11.3916,0.148556011
3627,0.402994,0.368754,11.4183,0.148605649
3628,0.403086,0.368794,11.445,0.148655698
3629,0.403178,0.368833,11.4717,0.148705351
3630,0.40327,0.368873,11.4983,0.148755415
3631,0.403363,0.368913,11.525,0.148805854
3632,0.403456,0.368953,11.5517,0.148856302
3633,0.40355,0.368993,11.5784,0.148907125
3634,0.403643,0.369033,11.6051,0.148957587
3635,0.403737,0.369073,11.6317,0.149008426
3636,0.403831,0.369113,11.6584,0.149059272
3637,0.403925,0.369153,11.6851,0.149110126
3638,0.40402,0.369194,11.7118,0.14916176
3639,0.404115,0.369234,11.7385,0.149212998
3640,0.404209,0.369275,11.7651,0.149264278
3641,0.404305,0.369316,11.7918,0.149316305
3642,0.4044,0.369357,11.8185,0.149367971
3643,0.404496,0.369397,11.8452,0.149419609
3644,0.404592,0.369439,11.8718,0.149472064
3645,0.404688,0.36948,11.8985,0.149524122
3646,0.404785,0.369521,11.9252,0.149576558
3647,0.404882,0.369562,11.9519,0.149629002
3648,0.404979,0.369604,11.9786,0.149681858
3649,0.405076,0.369645,12.0052,0.149734318
3650,0.405173,0.369687,12.0319,0.149787191
3651,0.405271,0.369729,12.0586,0.149840442
3652,0.405369,0.36977,12.0853,0.149893295
3653,0.405467,0.369812,12.1119,0.149946562
3654,0.405566,0.369854,12.1386,0.150000207
3655,0.405664,0.369896,12.1653,0.150053491
3656,0.405764,0.369939,12.192,0.150107928
3657,0.405863,0.369981,12.2187,0.150161599
3658,0.405962,0.370024,12.2453,0.150215683
3659,0.406062,0.370066,12.272,0.15026974
3660,0.406162,0.370109,12.2987,0.150324212
3661,0.406262,0.370151,12.3254,0.150378286
3662,0.406363,0.370194,12.3521,0.150433144
3663,0.406464,0.370237,12.3787,0.150488012
3664,0.406565,0.37028,12.4054,0.150542888
3665,0.406666,0.370324,12.4321,0.15059818
3666,0.406768,0.370367,12.4588,0.150653444
3667,0.406869,0.37041,12.4854,0.150708346
3668,0.406972,0.370454,12.5121,0.150764405
3669,0.407074,0.370497,12.5388,0.150819696
3670,0.407176,0.370541,12.5655,0.150875402
3671,0.407279,0.370585,12.5922,0.150931488
3672,0.407382,0.370629,12.6188,0.150987583
3673,0.407486,0.370673,12.6455,0.151044058
3674,0.407589,0.370717,12.6722,0.151100171
3675,0.407693,0.370761,12.6989,0.151156664
3676,0.407797,0.370805,12.7255,0.151213167
3677,0.407902,0.37085,12.7522,0.151270457
3678,0.408006,0.370894,12.7789,0.151326977
3679,0.408111,0.370939,12.8056,0.151384286
3680,0.408216,0.370983,12.8323,0.151441196
3681,0.408322,0.371028,12.8589,0.151498895
3682,0.408428,0.371073,12.8856,0.151556603
3683,0.408533,0.371118,12.9123,0.15161395
3684,0.408639,0.371163,12.939,0.151671677
